,FAN_ACTUAL
20712,7.6
13727,9.8
8177,2.7
11620,10.0
7857,13.3
4421,1.5
1101,8.9
18742,4.1
2603,17.400000000000002
8609,29.64
8061,0.30000000000000004
3250,5.1
12601,38.98
12332,1.3000000000000005
3557,13.8
709,12.8
118,5.2
10214,1.9
4598,0.5
2042,0.2
7419,0.30000000000000004
6130,19.4
15885,13.8
15144,4.4
317,2.8000000000000003
10566,1.0
5315,9.6
19042,4.2
14457,0.5
13419,0.0
17707,9.0
6606,3.9
12873,4.420000000000001
16596,31.3
14993,9.3
21250,16.8
5003,7.059999999999999
6523,1.5
9573,6.2200000000000015
16595,19.3
4273,5.4
5739,7.5
21537,3.6000000000000005
14953,27.1
14475,5.300000000000002
5470,15.98
5816,2.3000000000000003
9350,0.5
14336,11.98
21876,26.12
87,2.7
7630,1.5
4163,6.4
3382,1.0
10917,6.3000000000000025
13180,21.0
403,7.6
4911,1.9
11542,8.6
11422,0.9
9365,0.7000000000000001
2765,15.32
6378,3.3000000000000003
2241,2.0
17401,7.9
3483,4.6000000000000005
14744,5.2
16168,0.6000000000000001
3539,23.9
6310,26.04000000000001
9219,3.3000000000000003
10397,15.3
11995,2.5
5517,12.12
2436,18.3
4689,19.120000000000005
2594,36.68
21294,4.6000000000000005
9470,1.9
17531,3.8
14829,19.66
6856,0.5
17933,0.8
20268,2.3000000000000003
6654,-0.1
14266,-0.2
13349,4.800000000000002
15867,0.5
1425,2.3000000000000003
5027,1.2000000000000002
5281,10.56
1789,4.3
1502,1.2000000000000002
11061,5.4
9799,0.9
10667,11.1
16618,1.0
20812,3.5
18662,1.2000000000000002
678,14.3
6673,5.6000000000000005
5851,0.1
7194,1.9
10095,20.6
13457,14.8
15189,16.28
2939,0.4
12390,0.7000000000000001
5053,13.6
21977,6.0
1850,4.4
6522,9.6
1070,11.7
16476,0.9
6784,17.9
16003,17.400000000000002
10672,5.8000000000000025
2772,0.2
3392,0.4
1099,2.4000000000000004
13676,7.9
7378,0.1
11034,3.4000000000000004
1749,0.1
418,12.1
17863,0.8
5819,1.7000000000000002
18802,13.9
10139,1.0
14606,12.0
19747,2.0
10491,8.1
20078,3.1
17583,1.4
22175,1.2000000000000002
8400,26.06
16699,6.4
18028,-0.2
11978,10.56
343,2.6
4893,2.4000000000000004
8720,6.4
18698,2.4
8971,9.5
722,1.4
5176,5.8000000000000025
10153,9.0
15505,1.7000000000000002
1860,38.46
20692,28.36
1687,13.4
8498,8.200000000000001
21387,0.4
1992,5.9
10524,12.1
18131,7.7
19852,9.5
18282,6.6
17276,2.6000000000000005
3992,1.6
6117,9.3
3459,2.3000000000000003
12716,8.5
6567,19.6
21125,4.9
5670,9.7
9296,0.9
17207,1.4
2810,13.2
8949,34.58
5492,-1.5
19510,18.02
12710,19.34
15172,17.9
18991,2.2
13330,0.2
14947,33.9
20597,3.2
574,2.6
8449,0.6000000000000001
21973,4.96
19532,0.4
9232,4.7
20095,8.3
15123,6.1000000000000005
17997,11.3
14377,5.1000000000000005
3625,13.66
20033,14.3
19825,8.6
21301,26.6
8695,25.08
6354,1.5
10514,5.8000000000000025
13633,1.9
18558,7.3000000000000025
848,18.700000000000006
2248,0.5
15958,11.2
5616,14.5
15308,7.8000000000000025
8564,23.70000000000001
21258,6.6
13509,12.04
18930,2.1
13679,3.1
8118,1.1
5303,18.3
4052,2.3000000000000003
12129,2.3000000000000003
14444,7.5
10923,7.6
16563,11.400000000000002
20584,0.5
14390,29.32
4076,11.5
997,3.1
4332,3.8
12926,12.8
9368,9.8
11586,20.5
551,3.0
20791,16.0
20145,1.7000000000000002
4372,1.1
3497,3.7
16520,3.7
14572,0.5
19155,0.7000000000000001
8032,26.8
1407,3.5
17766,7.48
20595,1.62
19806,0.10000000000000003
14021,6.1000000000000005
14254,12.5
13841,8.1
1812,13.2
14967,9.7
11780,0.8
17992,4.0
21670,5.7
693,6.1
10725,5.4
5011,4.4
3443,0.6
9174,2.1
11501,2.4000000000000004
20575,0.9
4175,7.0
4222,0.9000000000000001
8283,1.2000000000000002
13844,10.8
10458,2.4000000000000004
19021,1.6
13382,2.68
17913,29.4
21671,0.6000000000000001
261,1.0
21623,1.9
11529,0.7000000000000001
22008,1.0
5497,5.520000000000001
3875,1.2000000000000002
4016,-2.0
3626,16.58
17591,2.1
445,2.4000000000000004
6752,12.2
5111,2.3000000000000003
14157,3.7
16012,2.4000000000000004
21209,-0.1
15665,37.0
3555,2.9000000000000004
10386,4.1000000000000005
13886,3.6
7338,5.2
13989,3.7
3367,8.3
18323,4.0
11059,1.1
2526,1.7000000000000002
18417,8.1
16175,20.700000000000006
16702,13.2
18512,10.2
1168,4.9
4144,11.2
7892,3.1
19150,2.8000000000000003
8276,4.800000000000002
3149,2.9000000000000004
12006,3.6
880,12.3
6747,1.4
9408,18.78
14727,10.9
7572,0.5
21924,1.8
13439,1.6
1467,2.0
8154,3.0
19202,1.7000000000000002
13833,4.7
6537,12.4
12153,5.6000000000000005
452,27.4
12518,0.9
20728,12.66
13608,8.700000000000001
4137,1.0
3039,12.6
18660,12.5
4150,4.5
6468,6.4
14017,12.6
16676,15.5
18603,1.4
579,6.5
19946,17.1
6571,17.6
12024,5.2
15366,5.4
7467,-0.10000000000000003
21320,2.1
18220,20.24
15155,1.4
13779,0.5
867,6.7
18874,6.3000000000000025
4157,2.7
6349,4.800000000000002
21773,18.76
17032,1.9
19204,7.9
402,10.02
4428,1.3
10276,27.0
3057,14.6
20517,29.96
10190,26.8
7060,5.4
164,9.5
14863,10.1
18407,15.8
10390,1.1
12494,1.4
11347,1.0
12212,1.4
3317,20.9
12118,13.9
7865,8.4
15774,6.920000000000001
21523,0.5
12126,22.66
6851,6.68
1847,4.2
19977,13.8
1334,1.1
8779,2.7
21091,0.5
18656,1.0
14838,16.6
8945,2.2
11256,1.5
20917,2.1
6997,11.0
21532,3.7
15573,4.7
706,8.0
3491,4.1000000000000005
19878,4.3
15339,3.1
4573,0.9
13247,0.2
15823,2.2
18637,4.4
7706,1.3
7054,6.7
5580,23.88
16187,17.1
15032,13.1
3151,3.2
6617,2.3000000000000003
18143,1.5
4784,7.9
11991,16.5
4022,8.9
15969,22.3
17292,17.740000000000006
9266,2.1
2607,19.6
18723,4.4
11630,0.2
9118,2.5
11502,1.1
9182,3.1
2429,13.7
246,19.6
3815,13.1
16802,42.7
20093,30.12
9089,8.7
2262,11.9
10438,0.5
835,4.9
13256,2.5
18362,12.4
8624,0.1
11395,13.5
1173,4.6000000000000005
20541,-0.6399999999999999
6437,0.2
16892,8.1
12848,9.8
17074,0.9
8102,-2.8
16117,1.0
5289,4.3
17999,18.0
8098,12.0
4951,10.760000000000002
15194,22.2
250,23.16
19499,0.6000000000000001
7952,0.7000000000000001
16089,1.5
22184,2.6800000000000006
7334,3.6
15872,10.4
2793,2.4000000000000004
9057,10.0
19149,3.3000000000000003
7795,19.38
20741,0.30000000000000004
3407,0.9
22263,0.5
11291,28.14
20660,13.4
8625,4.4
21990,1.2000000000000002
7422,3.8
15784,2.6
20976,19.0
8963,10.3
1997,4.5
4200,2.5
18085,28.32
18790,1.3
19998,6.5
11326,0.4
5629,4.9
4002,4.4
18216,6.3000000000000025
4753,11.1
21312,0.1
18217,2.8000000000000003
15880,0.5
11202,1.5000000000000002
4196,25.9
9635,3.4000000000000004
3681,22.3
3019,4.0
4310,15.9
7448,4.4
13091,0.2
20115,1.2000000000000002
13135,6.1000000000000005
3985,-1.6399999999999997
17953,6.3000000000000025
10243,2.3000000000000003
9205,0.2
17199,9.3
2569,1.0
4402,20.1
4277,-0.1
3666,36.22
8412,9.260000000000002
22308,4.2
2446,0.6000000000000001
6821,3.5
16365,0.30000000000000004
6520,0.9
21099,7.6
19052,14.0
19688,2.9000000000000004
8959,0.2
3172,1.5
1223,0.6000000000000001
15464,14.6
11831,1.8
12358,9.4
544,11.0
1204,5.9
2883,4.08
8613,9.1
9257,2.5
7242,11.3
2637,3.0
8761,3.3000000000000003
17666,2.5
1388,20.4
20304,1.5
14950,8.700000000000001
20980,11.2
22157,21.5
877,0.30000000000000004
10721,0.30000000000000004
8388,17.060000000000002
98,4.2
11575,5.8000000000000025
4379,0.9
11957,0.30000000000000004
2803,13.64
11189,19.42
3908,11.7
10763,18.5
7688,9.3
16945,2.2
6496,34.1
20868,8.7
8447,0.5
21946,10.4
18999,8.8
8075,8.0
14635,3.3000000000000003
18347,3.1
13161,18.8
6964,15.8
15006,7.3
6479,0.6000000000000001
4711,0.7800000000000002
19333,8.9
16356,1.4
12476,27.92
989,17.6
21261,12.9
2682,6.4
17098,3.7
2508,6.9
16552,0.30000000000000004
9702,6.6000000000000005
4314,12.9
17842,45.96
16909,4.4
5356,13.8
6639,2.6
5972,10.9
9436,1.4
3734,14.8
4516,1.3
11196,1.0
12313,2.9000000000000004
7787,1.2000000000000002
20752,6.5
13187,6.1000000000000005
21003,8.3
10949,13.0
1876,1.9
16099,12.400000000000002
3823,0.30000000000000004
5262,2.1
8446,2.3000000000000003
17287,0.9
12703,7.120000000000001
11163,15.5
5159,2.2
20400,0.0
17662,0.5
759,3.3000000000000003
5481,6.200000000000001
654,13.0
19766,0.2
14701,5.2
5812,4.0
5288,0.2
2892,4.4
16179,12.7
20970,14.7
15818,7.2
5636,4.86
9612,8.0
3044,0.7000000000000001
20444,2.0
10783,26.5
8520,1.6
18549,0.0
8445,2.1
18080,29.8
7318,1.4
6159,5.9
13515,3.7
12569,3.1
6022,11.3
5092,2.3000000000000003
13569,7.7200000000000015
11211,5.300000000000002
11221,-1.3
16710,1.0
20415,13.4
17934,19.5
3659,4.9
3326,1.3
9465,13.9
15033,2.3000000000000003
2663,1.0
19100,2.12
11673,11.8
22007,0.6000000000000001
1927,0.1
17957,9.9
14132,13.000000000000002
21026,2.1
2880,4.1000000000000005
13562,2.7
9494,10.1
17215,1.5
18956,1.5
19955,5.300000000000002
16195,7.2
4620,8.84
942,4.66
21286,3.1
20518,1.3
8368,1.5
8627,0.9
12156,0.7000000000000001
6727,12.1
17254,0.8
21051,15.0
12817,9.5
17363,3.6
21146,1.5
2623,7.4
8534,7.9
8371,29.4
16447,1.4
737,0.30000000000000004
16903,9.8
18111,14.6
14057,2.5
14879,5.600000000000001
14249,5.300000000000002
17843,0.2
9513,1.0
10187,2.1
6495,2.7
755,19.7
21738,0.7000000000000001
16798,-0.4
15802,0.8
19542,0.4
19014,11.5
6200,0.1
8084,0.9
15047,-0.5
16636,30.500000000000004
5682,8.4
21505,12.1
15653,9.0
22363,4.0
7557,16.9
8569,1.9
9661,7.6
15734,0.0
5961,14.4
20523,5.2200000000000015
7868,14.1
1269,1.0
13733,9.2
12697,1.9
18296,0.9
6998,3.5
11283,2.3000000000000003
8669,1.6
21656,14.3
9045,8.0
19418,0.2
22072,1.3
18849,4.800000000000002
5127,10.8
9327,0.9
1545,5.7
739,3.6
11572,0.5
10875,27.4
1674,3.9
16121,23.70000000000001
2567,11.6
6984,1.5
6795,1.3
4732,6.1400000000000015
773,5.5
8521,7.2
20000,3.2
18,12.100000000000005
2244,2.7
3203,11.1
7288,0.9
5204,2.4000000000000004
13708,2.0
6923,1.7000000000000002
18928,2.9000000000000004
11998,2.6
11197,0.2
13968,1.6
19337,19.0
12921,5.1000000000000005
6665,0.7000000000000001
3240,2.0
3309,10.9
10358,12.1
363,-0.1
11017,13.7
11789,3.3000000000000003
4726,5.2
8738,0.9
1641,0.30000000000000004
21059,1.0
1172,10.1
4500,3.7
13465,0.4
20827,1.1
3364,13.3
16720,0.8400000000000001
12665,1.1
1410,5.1000000000000005
12479,6.7
6666,4.5
11332,0.9
14900,15.3
2131,0.8
1797,5.8000000000000025
15378,0.7000000000000001
7727,-0.2
4575,1.6
5190,21.020000000000003
8167,7.8000000000000025
15732,25.1
12410,2.7
523,1.4
3089,4.6000000000000005
11619,2.7
1996,2.2
11819,7.700000000000001
11602,20.76
2831,1.2000000000000002
8269,28.7
7489,13.9
22275,2.4000000000000004
18393,2.7
19641,0.9
1299,5.6000000000000005
6273,10.3
5499,14.3
6447,14.4
15613,4.0
15126,26.6
10151,8.34
7067,5.8
19812,22.7
17651,12.9
15116,2.7
8747,0.8400000000000001
5680,2.5000000000000004
11549,11.9
1537,2.0
22329,0.4
18224,6.1000000000000005
5555,11.3
3010,3.6
7328,0.6000000000000001
12486,0.1
4185,1.1
15146,19.0
9549,4.7
11496,-3.2
13647,3.2
21274,7.4
19438,12.8
21358,3.4000000000000004
13147,0.5
4582,12.1
21377,1.4
7367,2.0
10681,0.7000000000000001
143,0.7000000000000001
17149,1.5
20332,7.4
9344,3.1
14141,28.24
1212,2.2
18799,1.4
9261,15.68
14086,4.3
19047,42.7
5994,8.700000000000001
4272,3.1
14923,35.0
16745,4.7
786,8.700000000000001
11049,6.1000000000000005
14785,5.4
20354,-1.0
15792,4.3
12379,5.2
7853,-0.5999999999999999
21114,6.3000000000000025
18634,2.8000000000000003
13016,11.82
14873,8.3
14259,14.2
4626,13.5
21154,0.8
19869,4.3
154,2.6000000000000005
11468,8.8
17542,0.4
8055,0.30000000000000016
18661,12.1
8926,1.4
156,1.7000000000000002
3085,7.0
1552,0.4
13393,4.0
556,11.1
2148,-7.6
11987,10.28
495,0.30000000000000004
19323,2.5
2321,11.4
151,11.4
19274,2.4
18794,6.4
1364,5.2
15696,16.22
3720,2.1
7127,-0.1
9533,12.7
5471,6.6
18087,1.7000000000000002
4823,13.459999999999996
15479,6.0
12653,18.8
4136,3.4000000000000004
12388,30.3
2121,37.46
6858,15.02
992,8.3
13273,2.0
15871,2.4000000000000004
16149,4.4
20568,15.82
15630,9.5
7366,10.2
20988,5.6000000000000005
3565,7.9
5840,6.6000000000000005
21615,5.5
12861,17.34
8911,5.6000000000000005
4151,1.2000000000000002
16075,25.140000000000004
14271,19.9
14130,10.040000000000003
22042,7.3000000000000025
13502,0.9
10313,24.26
16700,1.4
20585,0.6000000000000001
13204,18.8
4321,6.3000000000000025
3161,4.7
2630,14.8
3174,22.8
2565,2.6
20048,0.3
21201,1.4
3114,0.7000000000000001
10833,21.9
20296,3.0
13920,0.7000000000000001
16863,23.82
2460,1.2000000000000002
14914,-0.4
11810,7.4
20383,-0.4
8092,6.420000000000001
7798,2.3000000000000003
8997,1.6
12886,1.1
19746,6.4
7776,2.4000000000000004
14201,13.2
15489,41.44000000000001
22095,0.6000000000000001
3140,18.5
12472,7.6
5338,7.4
17016,5.98
7118,1.4
6937,12.8
16410,14.5
3918,9.96
5529,3.6
5398,0.30000000000000004
11360,6.8
14380,2.8000000000000003
18004,1.7000000000000002
10740,10.760000000000002
8320,8.0
15699,-0.09999999999999988
11112,13.3
5269,17.98
1861,2.7
10891,6.4
22274,15.520000000000005
9225,18.3
1,13.6
2706,1.3
13327,5.5
10691,2.2
9196,0.7000000000000001
6957,3.3000000000000003
2155,5.1000000000000005
4011,0.9000000000000001
534,23.78
11962,13.4
5823,0.8
11875,3.0
12352,25.76
15323,17.6
18924,3.0
21390,0.7000000000000001
18506,4.3
8683,24.88000000000001
9743,1.2000000000000002
14260,2.2
15124,0.5
9088,5.4
16562,9.740000000000002
6464,3.5
19908,18.300000000000004
8107,1.5
14904,8.200000000000001
1910,4.5
19111,2.1
20532,2.0
19596,3.3000000000000003
17869,2.6
1317,15.98
4368,2.6
8313,10.0
19851,0.6
13854,0.6000000000000001
6080,6.8000000000000025
2601,14.0
6568,36.92
21544,1.5
12746,2.2
13276,2.7
7995,2.8000000000000003
9142,2.6
3768,-1.9
5077,4.6000000000000005
21313,2.5
9599,1.7400000000000002
4631,0.20000000000000004
240,4.1000000000000005
16053,11.0
15424,5.2
20621,4.4
17225,0.9000000000000001
11461,0.30000000000000004
7465,3.8
1867,0.30000000000000004
17222,1.9
2521,19.340000000000003
1820,0.0
2410,2.6
8243,3.2
6637,0.8
16576,2.0
4565,1.5
14917,-1.8
13929,33.059999999999995
20376,2.2
6391,27.72
2118,0.6000000000000001
10050,0.9
3779,6.2
20889,12.3
4961,3.1000000000000005
2809,7.5
498,12.260000000000002
11445,1.8
918,3.1
13390,1.9
13264,14.0
4284,10.6
19347,2.8000000000000003
228,17.98
19939,5.4
2741,2.8000000000000003
13329,4.800000000000002
11703,26.4
14348,-1.0
9271,6.2
19023,5.2
11113,0.30000000000000004
6001,18.0
4897,21.70000000000001
5583,4.9
7867,1.0
1128,11.6
18086,1.2000000000000002
10400,5.8000000000000025
1567,1.9
10298,8.100000000000001
1706,1.0
3153,8.700000000000001
10364,0.2
11523,-6.959999999999999
7299,1.3
18976,21.9
6240,12.1
9824,1.4
2925,7.700000000000001
10490,0.7000000000000001
22141,0.1
12444,6.5
2721,2.8000000000000003
7509,1.62
19638,0.2
17807,3.6
19764,32.26
13799,6.3
15154,32.1
20967,2.3000000000000003
14783,1.1
16344,1.9
10832,8.3
15749,2.0
9053,22.6
1505,3.5
6054,20.8
4225,19.2
21690,0.0
20984,0.4
6768,7.8
3199,1.8
6449,3.2
7951,9.7
14626,11.3
15804,3.7
4435,31.1
11357,18.42
17425,27.08
13668,8.2
14645,3.5
15706,13.3
3775,12.96
16374,14.5
5596,0.2
21290,3.3000000000000003
9297,5.2200000000000015
21239,0.6000000000000001
4174,3.1
18090,8.5
8737,9.6
9216,12.86
20787,1.6
15581,5.5
10143,7.3000000000000025
21272,2.4000000000000004
8543,4.2
983,20.3
8033,11.0
5480,36.52
14894,1.4
10486,35.96
4657,1.1
6414,3.2
15386,2.6000000000000005
3150,3.1
18847,9.0
15861,6.3000000000000025
9265,8.7
5969,0.4
14998,3.1
11891,28.18
15454,0.4
21828,1.3
1391,9.1
18068,1.2
7437,9.8
17659,13.7
8802,8.1
19162,2.3000000000000003
371,8.2
6146,1.8
18057,7.1000000000000005
9775,4.0
17152,1.2000000000000002
19317,12.6
2212,1.6
5603,0.9
8881,6.82
5417,0.4
4938,2.0
13434,29.94
3158,29.4
9158,0.7
463,1.4
615,6.8000000000000025
6380,10.1
16762,1.0
11298,0.4
12995,1.8
8181,0.30000000000000004
13511,-1.1
16574,2.1
2716,9.1
18008,12.3
18353,8.4
20557,2.0
10003,0.6000000000000001
13639,12.3
17629,18.96
7389,1.5
14356,5.2
7769,4.9
6221,18.200000000000006
19137,1.4
22140,1.8000000000000005
7037,21.5
15474,0.8
11646,2.6
15897,10.6
10570,0.6000000000000001
15511,5.4
17035,6.7
6358,11.2
6691,0.5
19690,3.6
15881,1.2000000000000002
1030,9.4
9164,9.7
9488,6.1000000000000005
1577,0.8
15859,28.5
9947,8.5
3793,1.5
20294,1.7000000000000002
2917,2.3
5586,0.30000000000000004
14605,-0.1
6326,10.9
19229,0.7000000000000001
1515,18.8
2371,1.8
3432,8.4
4239,4.0
1390,6.4
893,0.8
20126,27.72
14037,11.8
18050,33.14
15187,0.5
2933,27.4
20955,3.5
10937,18.24
20599,9.5
22283,3.0
1129,13.720000000000002
731,2.2
11110,9.5
3084,4.9
7297,27.4
4588,1.3
12496,13.62
2795,0.5
7601,7.0
798,21.9
178,14.0
11469,1.8
13798,52.34
9830,24.88000000000001
20136,1.4
198,6.9
14643,13.3
16932,6.7
12940,0.0
16268,1.3
11772,-2.6
20558,14.400000000000002
17116,4.5
13277,2.9000000000000004
20390,0.5
15103,14.0
7533,0.5
20711,16.68
15855,5.1000000000000005
66,20.8
4712,1.6
11452,7.6
15689,1.5
21511,6.3
5033,0.5
6915,6.4
2572,-0.1
18903,28.480000000000004
20418,37.84
6222,4.1000000000000005
787,4.6000000000000005
3332,2.7
21998,1.2000000000000002
6008,7.399999999999999
8334,23.4
16655,5.0
18855,1.8
13448,1.1
19072,3.8
1191,2.4000000000000004
12478,21.3
515,0.8
16862,4.2
4476,7.9
10232,0.6000000000000001
17277,0.7000000000000001
17723,2.5
14622,7.5
6191,1.0
14175,15.3
7237,12.8
5753,20.5
2068,2.3000000000000003
20836,7.8000000000000025
8236,8.5
16252,2.9000000000000004
15905,10.5
1462,20.200000000000006
15207,0.2
4576,3.2
9856,6.0
18438,0.8
7349,10.2
4818,4.980000000000001
21401,-0.1
220,4.7
12632,3.2
17426,7.9
4248,6.5
6487,0.6000000000000001
7036,5.6000000000000005
9456,1.8
12433,1.2000000000000002
5650,2.4000000000000004
19458,14.1
21517,3.8
17735,3.2
2881,3.3000000000000003
17346,8.9
901,8.3
7164,2.1
11594,7.700000000000001
2181,2.5
8488,6.7
9713,0.2
8219,5.7
21145,19.1
19312,1.3
6772,10.900000000000002
19288,3.6
14436,13.7
14678,1.3
11440,2.1
18049,1.2000000000000002
16172,6.3000000000000025
20008,-0.2
7257,1.4
2580,-2.0
7966,3.5
19930,36.6
2156,19.78
4340,0.6000000000000001
9562,1.3
22259,6.6
13743,5.7
1073,22.1
17065,6.5
4530,7.5
3159,4.800000000000002
19146,3.8
2987,4.1000000000000005
1882,18.74
5974,0.6000000000000001
3729,3.9
490,0.5000000000000001
1181,1.8
1375,13.5
5014,6.1000000000000005
16234,1.2000000000000002
17010,13.9
4758,4.6000000000000005
10304,3.6
6040,1.0
2841,5.9
4180,0.4
4086,8.4
20372,7.1000000000000005
2887,1.9
8876,4.2
12271,12.7
6671,0.6000000000000001
14997,7.7
9211,7.1
20053,7.3000000000000025
12581,19.6
5602,4.800000000000002
21338,31.300000000000004
13921,4.5
5730,1.6
14745,18.32
5296,2.2
12979,4.800000000000002
19443,5.1000000000000005
18599,32.599999999999994
10171,11.2
10065,9.3
11538,2.2
7669,0.5
6869,11.0
17768,10.3
12992,10.9
10472,1.5
9943,21.4
9643,2.6
14892,4.64
12661,0.8
22110,28.0
6681,2.9000000000000004
5428,13.7
9190,8.9
3786,12.14
1784,3.8
7116,8.0
16878,4.3
4683,11.4
10046,2.2
17192,9.6
2038,27.9
9281,29.58
18414,24.1
12435,30.5
21075,5.0
7876,1.5
3340,13.1
20364,22.70000000000001
5911,5.5
21133,2.8000000000000003
17195,8.4
8514,4.700000000000001
2031,11.1
7235,31.8
12755,21.14
15327,31.96
13983,3.0
1079,34.480000000000004
15451,4.9
19854,2.5
20129,1.8
5649,11.0
15300,3.9
18461,0.9
14506,23.1
3862,2.5
2936,8.5
3917,-0.2
1689,5.200000000000001
14347,1.2000000000000002
305,10.2
4056,3.5
17940,3.6
9837,2.7
9706,3.6
2313,8.8
20158,7.6
17497,4.2
19407,4.4
9030,4.4
2062,3.8
6470,14.0
6477,2.5
5452,1.1
11279,3.8
20890,0.30000000000000004
9906,1.9
4270,0.4
8531,1.9
20719,1.3000000000000005
9095,0.9
17931,7.56
16972,7.1
3365,7.0
5515,2.1
11781,6.6400000000000015
22355,31.6
15310,7.6
2395,16.34
20196,6.8000000000000025
5506,0.8
924,26.1
8134,12.0
12070,12.2
11706,0.2
8671,0.1
3124,4.7
7620,13.1
6559,0.9
22156,5.0
9145,0.8
12720,21.6
9846,3.1
19552,5.9
21723,-0.30000000000000004
9627,6.2
5798,2.0
5882,24.9
9782,0.2
11348,11.2
6103,13.3
6748,0.5
13009,12.6
9082,2.4000000000000004
17571,13.1
19591,1.8
15966,1.7000000000000002
19573,8.5
5540,0.8
421,12.4
16081,0.8
16555,9.079999999999998
3956,23.08
5606,9.3
20044,13.3
11380,2.7
1725,1.5
1184,9.5
9974,7.979999999999999
16788,7.7
904,17.9
8346,9.0
17245,1.8
7797,1.8
6089,3.8
2080,22.76
7928,5.5
13853,11.4
19430,6.9
7933,8.700000000000001
10846,0.7000000000000001
12177,2.3
9316,2.5
19304,8.5
9927,17.700000000000006
7211,12.1
6533,4.800000000000002
5209,0.9
2646,11.0
10073,7.1000000000000005
16825,4.2
10622,3.9
19209,7.5
22385,9.2
1478,6.2
692,3.8
21497,15.08
6365,0.6000000000000001
19762,8.200000000000001
7370,14.800000000000002
1301,12.3
7837,9.1
14877,3.3000000000000003
3715,4.7
19331,2.9000000000000004
5037,14.88
4399,7.1000000000000005
13840,1.3
11294,1.1
7354,7.5
16122,3.2
8750,4.7
21586,3.3000000000000003
1436,0.1
507,2.4000000000000004
16017,19.56
5402,5.1000000000000005
5930,7.1000000000000005
21384,7.700000000000001
8947,2.5
22170,12.8
12242,1.9
4386,8.5
12744,14.4
10310,2.2
19533,5.300000000000002
8693,3.9
17027,1.6
1539,2.4000000000000004
9121,9.3
1211,1.9
15284,9.7
19277,9.8
2560,1.5
13107,2.4000000000000004
13029,1.0
11569,1.4
12668,0.9
390,3.8
10064,11.8
3590,3.7
11350,11.48
8435,5.8
6719,4.1000000000000005
15540,18.5
16890,12.5
14693,3.0
946,1.3
15576,8.100000000000001
14327,2.2
20835,0.30000000000000004
17711,0.8
2547,3.5000000000000004
13007,1.3
272,12.7
3618,7.9
18830,0.7000000000000001
7008,1.7000000000000002
17976,6.3000000000000025
9269,24.6
21007,1.4
4633,11.5
17130,1.4
7707,1.0
8982,11.4
18154,4.5
14312,12.0
10762,7.9
13945,4.5
14342,6.1000000000000005
5599,0.6000000000000001
9290,-0.3999999999999999
15989,25.660000000000004
10355,15.48
3637,1.6
18887,21.8
599,10.9
1652,3.2
18205,15.3
8106,14.1
1893,3.0
7833,8.5
21729,4.0
18809,1.7000000000000002
262,9.2
375,9.840000000000002
1466,11.9
12615,2.2
13543,4.1
16226,7.5
5696,35.7
18302,2.5
20166,0.6000000000000001
18735,1.0
941,9.5
9663,8.9
15882,0.4
13353,5.5
10905,4.6
21082,-0.88
20058,4.800000000000002
6578,12.3
19284,22.20000000000001
19721,2.6
298,2.1
21068,2.3000000000000003
17241,28.04000000000001
7977,16.44
11463,20.3
2035,1.9
10450,1.1
10164,12.4
10291,9.44
13397,3.3000000000000003
22327,1.6
14220,1.7000000000000002
8844,21.68
6828,2.8000000000000003
7130,3.8
19271,9.7
7954,1.3
16626,4.800000000000002
20192,8.7
13990,7.3
3144,28.0
14547,-0.1
7371,5.300000000000002
19885,7.6
5594,2.6
22043,7.6
14466,5.9
19467,2.1
18629,1.1
2076,10.0
4103,5.4
7493,1.9
5968,12.7
15470,0.8
22187,6.2
6754,5.6
2575,27.46
14389,16.0
16284,0.7000000000000001
4042,2.5
12853,1.3
4078,3.7
14246,1.2000000000000002
7754,6.5
14166,1.8
9462,5.0
15960,4.6000000000000005
4603,21.56
14252,20.8
1985,0.8
7774,7.4
9726,12.3
16709,11.9
16156,1.9
15560,14.9
10530,12.5
